lat,lon,fire_val,date
41.22916666296641,-7.8282947190949885,9.0,2017-10-11
41.16249999630578,-7.997431693158546,9.0,2017-10-11
41.16249999630578,-7.986362583548637,9.0,2017-10-11
41.16249999630578,-7.975293473938731,9.0,2017-10-11
41.1541666629732,-7.996414964510907,9.0,2017-10-11
41.1541666629732,-7.985347262137881,9.0,2017-10-11
41.1541666629732,-7.974279559764858,9.0,2017-10-11
41.145833329640624,-7.99539866346075,9.0,2017-10-11
40.98749999632161,-7.92097150619618,8.0,2017-10-11
40.98749999632161,-7.909931824654442,8.0,2017-10-11
40.98749999632161,-7.898892143112707,8.0,2017-10-11
40.97916666298902,-7.897894115018935,8.0,2017-10-11
40.954166662991284,-7.795595594882512,9.0,2017-10-11
40.9458333296587,-7.816677201235367,8.0,2017-10-11
40.9458333296587,-7.805644488177871,8.0,2017-10-11
40.9458333296587,-7.794611775120378,9.0,2017-10-11
43.062499996134015,-5.606051292091569,9.0,2017-10-12
43.062499996134015,-5.594645287428107,9.0,2017-10-12
43.05416666280144,-5.605289448252109,9.0,2017-10-12
43.05416666280144,-5.593884993626977,9.0,2017-10-12
42.97916666280822,-6.6008144812318506,9.0,2017-10-12
42.97916666280822,-6.589423947183133,9.0,2017-10-12
42.97916666280822,-4.2657550012447425,9.0,2017-10-12
42.97083332947564,-6.611309054614022,8.0,2017-10-12
42.97083332947564,-6.599920063994531,9.0,2017-10-12
42.97083332947564,-6.588531073375041,9.0,2017-10-12
42.97083332947564,-6.577142082755551,9.0,2017-10-12
42.97083332947564,-6.565753092136061,9.0,2017-10-12
42.97083332947564,-4.265176986999054,9.0,2017-10-12
42.97083332947564,-4.253787996379565,9.0,2017-10-12
42.96249999614306,-6.62180092438878,8.0,2017-10-12
42.96249999614306,-6.610413476539445,9.0,2017-10-12
42.96249999614306,-6.5990260286901075,9.0,2017-10-12
42.96249999614306,-6.587638580840773,9.0,2017-10-12
42.96249999614306,-6.5762511329914375,9.0,2017-10-12
