,lat,lon,type,subtype
488,42.4121446,-7.4475469,tourism,viewpoint
489,42.4253404,-8.8229454,tourism,hotel
490,42.886616,-8.5144707,tourism,hotel
491,42.0781685,-8.4749801,tourism,hotel
492,42.0786916,-8.4818585,tourism,museum
493,42.1805929,-7.1129956,tourism,hotel
494,43.7327259,-7.6733222,tourism,guest_house
495,42.8198307,-6.9218266,tourism,hostel
496,42.8583862,-6.8797835,tourism,hotel
497,41.8880364,-8.8714423,tourism,viewpoint
498,41.8925663,-8.8694696,tourism,information
499,41.8926497,-8.8692803,tourism,information
500,42.8321932,-7.0608461,tourism,camp_site
501,41.8760368,-8.8386385,tourism,information
502,43.5600293,-7.1826981,tourism,museum
503,42.9825471,-6.9631757,tourism,alpine_hut
504,43.4285179,-7.3655396,tourism,yes
505,42.642167,-7.1355796,tourism,camp_site
506,43.5650022,-7.2290815,tourism,picnic_site
507,43.428341,-7.36217,tourism,museum
508,41.9720126,-7.9849983,tourism,museum
509,42.899956,-8.4368193,tourism,hotel
510,43.2095133,-8.6933286,tourism,hotel
511,43.3082326,-7.6610119,tourism,hostel
512,43.3001916,-7.677293,tourism,hotel
513,43.4100619,-7.1422435,tourism,information
514,43.4104722,-7.142852,tourism,attraction
515,43.4190607,-7.1409137,tourism,apartment
516,43.442344,-7.0990975,tourism,hotel
517,43.4640343,-7.0471683,tourism,guest_house
518,43.4665553,-7.0497151,tourism,guest_house
519,43.5247072,-7.0272063,tourism,hotel
520,43.5324087,-7.0133059,tourism,information
521,43.5358662,-7.0128029,tourism,information
522,43.5359076,-7.0127655,tourism,information
523,43.5354297,-7.0142575,tourism,information
524,43.53555,-7.0141517,tourism,information
525,43.5361317,-7.0202034,tourism,information
526,43.5361723,-7.0202481,tourism,information
527,43.5379692,-7.0123713,tourism,information
528,43.5381282,-7.013527,tourism,information
529,43.5392131,-7.0373329,tourism,hotel
530,42.8060531,-7.6183485,tourism,hostel
531,42.8061032,-7.618022,tourism,hostel
532,42.8730901,-7.8689813,tourism,hostel
533,42.8731351,-7.8698988,tourism,hostel
534,42.9288959,-8.1555426,tourism,hostel
535,43.4711111,-7.2984909,tourism,museum
536,43.427868,-7.365774,tourism,hostel
537,42.88154,-8.539939,tourism,guest_house
538,43.572412,-7.2509347,tourism,hotel
539,43.3842788,-8.3933529,tourism,picnic_site
540,43.3849501,-8.3933253,tourism,artwork
541,43.4928031,-8.1629624,tourism,hotel
542,43.1730718,-7.7654894,tourism,motel
543,42.8926331,-8.4888025,tourism,hotel
544,41.8927706,-8.132143,tourism,information
545,42.7127788,-7.1259029,tourism,hostel
546,42.2372995,-8.7184663,tourism,hotel
547,41.9628228,-7.9832667,tourism,camp_site
548,42.771431,-8.9385954,tourism,camp_site
549,42.3937653,-8.7027118,tourism,information
550,41.8935871,-8.179018,tourism,viewpoint
551,42.0740489,-8.489449,tourism,zoo
552,42.8700198,-8.5825272,tourism,hotel
553,42.2377802,-8.724922,tourism,artwork
