,lat,lon,type,subtype
64226,43.6957679,-7.9402885,place,hamlet
64227,43.6996491,-7.8886992,place,hamlet
64228,43.6916201,-7.9429409,place,hamlet
64229,43.6903576,-7.8925662,place,village
64230,43.7120539,-7.8603957,place,hamlet
64231,43.719617,-7.8680879,place,hamlet
64232,43.7133583,-7.8551303,place,hamlet
64233,43.6931731,-7.9355536,place,hamlet
64234,43.7033727,-7.9507027,place,hamlet
64235,43.7483533,-7.8644765,tourism,viewpoint
64236,43.7331538,-7.8905158,place,hamlet
64237,43.7218777,-7.8829556,place,hamlet
64238,43.6939875,-7.9146143,place,hamlet
64239,43.6958316,-7.9145102,place,hamlet
64240,43.7167459,-7.8796686,place,hamlet
64241,43.7608055,-7.8644913,place,hamlet
64242,43.7077962,-7.875588,place,village
64243,43.7414338,-7.8801842,place,hamlet
64244,43.728525,-7.8774559,place,hamlet
64245,43.7353826,-7.8812686,place,hamlet
64246,43.7431472,-7.8791839,place,hamlet
64247,43.7469823,-7.8716592,place,hamlet
64248,43.7460182,-7.8810621,place,hamlet
64249,43.7400647,-7.6957472,place,hamlet
64250,43.7157426,-7.708911,place,hamlet
64251,43.7286323,-7.7122562,place,hamlet
64252,43.7314874,-7.7216244,place,hamlet
64253,43.7715782,-7.6847059,place,hamlet
64254,43.7614862,-7.6888128,place,hamlet
64255,43.7526413,-7.6933631,place,hamlet
64256,43.7378598,-7.7102472,place,hamlet
64257,43.7401968,-7.7094764,place,hamlet
64258,43.7424478,-7.7100214,place,hamlet
64259,43.7473568,-7.7224351,place,hamlet
64260,43.730034,-7.714605,place,hamlet
64261,43.7313861,-7.7083228,place,hamlet
64262,43.7417473,-7.6985261,place,hamlet
64263,43.731941,-7.7135786,place,hamlet
64264,43.7384623,-7.7270792,place,hamlet
64265,43.7451662,-7.7163954,place,hamlet
64266,43.7201854,-7.7070803,place,hamlet
64267,43.7555047,-7.6911272,place,hamlet
64268,43.7361797,-7.7060578,place,village
64269,43.3466018,-8.399369,shop,convenience
64270,42.8693838,-8.5533836,shop,cannabis
64271,43.6493653,-7.7007651,place,hamlet
64272,43.6538234,-7.7298279,place,hamlet
64273,43.6552665,-7.7211008,place,hamlet
64274,43.6600274,-7.7061294,place,hamlet
64275,43.6555977,-7.7088055,place,hamlet
64276,43.6442515,-7.7333196,place,hamlet
64277,43.6238727,-7.7495525,place,hamlet
64278,43.6315029,-7.7372891,place,hamlet
64279,43.6312524,-7.7429764,place,hamlet
64280,43.6477797,-7.7446861,place,hamlet
64281,43.640248,-7.7351681,place,hamlet
64282,43.6574702,-7.7026186,place,hamlet
64283,43.6523333,-7.7050971,place,hamlet
64284,43.633931,-7.7271999,place,hamlet
64285,43.649588,-7.7271658,place,hamlet
64286,43.6523807,-7.7236436,place,hamlet
64287,43.6544372,-7.7180039,place,hamlet
64288,43.659749,-7.7082793,place,hamlet
64289,43.6548707,-7.7280661,place,hamlet
64290,43.6393565,-7.7256762,place,hamlet
64291,43.6316149,-7.7453498,place,hamlet
64292,43.6550456,-7.7169651,place,hamlet
64293,43.6500813,-7.7118506,place,hamlet
64294,43.6397972,-7.7393003,place,hamlet
64295,43.6395881,-7.7362101,place,hamlet
